Organization;Own BIC;Corr Bic;Status DateTime;Service;Pending;Valid From;Valid To;Version;History;Gen Meth;Type;Export Date;Issue Datetime;Status;Permission;Last modified by
P01HBS;ABSGCHGG;COBACNSX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-05-15T13:01:55Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBACNSX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-05-14T11:51:11Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBADEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-06-11T14:08:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;COBADEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-06-17T05:34:47Z;Enabled;;@Support
P01HBS;ABSGCHGG;COBAFRPX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-11-14T15:27:01Z;Enabled;;@Support
P01HBS;ABSGCHGG;COBAFRPX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-11-15T06:54:44Z;Enabled;;@Support
P01HBS;ABSGCHGG;COBAGB2X;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-02-11T10:47:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;COBAGB2X;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-02-11T10:55:13Z;Enabled;;@Support
P01HBS;ABSGCHGG;COBAHKHX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-05-15T12:39:20Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBAHKHX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-05-14T11:51:43Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBAJPJX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-05-15T12:36:41Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBAJPJX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-05-14T11:52:02Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBALULU;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-04T14:28:06Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBALULU;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-04T14:20:40Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBASGSX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-05-15T12:38:34Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COBASGSX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-05-14T11:51:31Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;COLSDE33;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-28T12:19:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;COLSDE33;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-06-29T08:13:26Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMCN3X;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-24T07:48:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMCN3X;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-16T08:42:27Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMCNSH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-02-23T09:56:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMCNSH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-04-01T09:06:38Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMDEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-01-11T10:29:09Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMDEFF;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-01-07T16:42:49Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMVNVX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-03-10T14:28:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;COMMVNVX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-03-08T08:01:56Z;Enabled;;@Support
P01HBS;ABSGCHGG;CORIBFBF;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-05-14T11:43:40Z;Enabled;;@Support
P01HBS;ABSGCHGG;CRDEUA2N;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-06-17T10:28:03Z;Enabled;;@Support
P01HBS;ABSGCHGG;CRDEUA2N;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-02-11T09:13:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;CREBIT22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-03-06T10:31:22Z;Enabled;;@Support
P01HBS;ABSGCHGG;CREBIT22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-03-06T10:52:38Z;Enabled;;@Support
P01HBS;ABSGCHGG;CRESCHZF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-07-12T14:34:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;CRESCHZF;2015-12-29T15:06:56+01:00;swift.fin;;7/14/2010;;1;CUR;Imported;To Send;;2010-07-13T15:10:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;CREWUAUK;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-03-23T08:04:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;CREWUAUK;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-28T12:20:31Z;Enabled;;@Support
P01HBS;ABSGCHGG;CXBKCN2N;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-01-29T12:46:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;CXBKCN2N;2015-12-29T15:06:56+01:00;swift.fin;;1/30/2014;;1;CUR;Imported;To Send;;2014-01-30T01:26:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;DEIBEGCX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-03-18T13:17:09Z;Enabled;;@Support
P01HBS;ABSGCHGG;DEIBEGCX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-03-19T07:18:15Z;Enabled;;@Support
P01HBS;ABSGCHGG;DEMKUA22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-08-22T14:16:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;DEMKUA22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-08-23T07:08:53Z;Enabled;;@Support
P01HBS;ABSGCHGG;DENITRIS;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-12-20T15:26:31Z;Enabled;;@Support
P01HBS;ABSGCHGG;DENITRIS;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-12-20T08:19:37Z;Enabled;;@Support
P01HBS;ABSGCHGG;DEUTCHGG;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;DEUTCHGG;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;DEUTDEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-06-02T11:01:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;DEUTDEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-06-16T16:02:04Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;DNBANOKK;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-12-01T10:38:19Z;Enabled;;@Support
P01HBS;ABSGCHGG;DNBANOKK;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-12-02T11:30:43Z;Enabled;;@Support
P01HBS;ABSGCHGG;DRESDEFF;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;DRESDEFF;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;DUIBAEAD;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-14T11:55:25Z;Enabled;;@Support
P01HBS;ABSGCHGG;DUIBAEAD;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-08-16T06:15:03Z;Enabled;;@Support
P01HBS;ABSGCHGG;DUKNKENA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;DUKNKENA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;DUSSDEDD;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-24T08:38:26Z;Enabled;;@Support
P01HBS;ABSGCHGG;DUSSDEDD;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-06-24T10:24:57Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCBJBJ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-09-10T07:48:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCBJBJ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-09-09T14:21:37Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCFRPP;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-06-19T08:28:45Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCFRPP;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-06-28T17:06:36Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCGNCN;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-05-17T14:23:57Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCGNCN;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-06-07T14:15:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCMLBA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-10-30T14:28:44Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCMLBA;2015-12-29T15:06:56+01:00;swift.fin;;11/5/2012;12/31/2015;1;CUR;Imported;To Send;;2012-11-05T15:45:18Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCNGLA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-10-04T08:42:46Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCSNDA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-13T13:29:44Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCSNDA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-08-21T09:52:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;ECOCUGKA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-04-22T14:29:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;EDBIIRTH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;EDBIIRTH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;EFALLULL;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;EFALLULL;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;EFGBGRAA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-08-27T15:24:57Z;Enabled;;@Support
P01HBS;ABSGCHGG;EFGBGRAA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-08-30T08:25:52Z;Enabled;;@Support
P01HBS;ABSGCHGG;EGGBEGCA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-06-23T06:52:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;EGGBEGCA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-06-30T08:51:31Z;Enabled;;@Support
P01HBS;ABSGCHGG;EIHBDEHH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-05-17T12:07:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;EIHBDEHH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-07-05T09:07:14Z;Enabled;;@Support
P01HBS;ABSGCHGG;ESPCUS3N;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-03-04T12:51:30Z;Enabled;;@Support
P01HBS;ABSGCHGG;ESPCUS3N;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-03-03T10:14:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;ESTRBRRJ;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-06-03T12:25:44Z;Enabled;;@Support
P01HBS;ABSGCHGG;ESTRBRRJ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-06-01T18:12:10Z;Enabled;;@Support
P01HBS;ABSGCHGG;EUEIGB22;2017-07-25T11:00:24+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:00:23Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;EUEIGB22;2017-07-27T08:29:53+02:00;swift.fin;;;;1;CUR;Received;To Send;;2017-07-26T16:35:31Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;EVERCNBJ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-11-15T10:13:19Z;Enabled;;@Support
P01HBS;ABSGCHGG;EVERCNBJ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-11-16T00:25:20Z;Enabled;;@Support
P01HBS;ABSGCHGG;EXDEEGCX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-02-28T12:49:40Z;Enabled;;@Support
P01HBS;ABSGCHGG;EXDEEGCX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-03-07T14:01:17Z;Enabled;;@Support
P01HBS;ABSGCHGG;FBACUAUX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-12-08T12:58:54Z;Enabled;;@Support
P01HBS;ABSGCHGG;FBACUAUX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-12-12T15:41:19Z;Enabled;;@Support
P01HBS;ABSGCHGG;FBHLNL2A;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;FBHLNL2A;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;FEEBMYKA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-08-25T12:00:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;FEEBMYKA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-08-19T08:11:57Z;Enabled;;@Support
P01HBS;ABSGCHGG;FETALULL;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;FETALULL;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;FGBMAEAA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-09-10T08:48:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;FGBMAEAA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-09-11T08:04:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;FIIBMYKA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-05-14T15:19:53Z;Enabled;;@Support
P01HBS;ABSGCHGG;FIIBMYKA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-05-09T08:33:40Z;Enabled;;@Support
P01HBS;ABSGCHGG;FIMBMTM3;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-05-12T12:56:09Z;Enabled;;@Support
P01HBS;ABSGCHGG;FIRBCHZZ;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;FIRBCHZZ;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;FIRBILIT;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-10-10T13:34:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;FIRBILIT;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-10-12T11:26:25Z;Enabled;;@Support
P01HBS;ABSGCHGG;FISBSDKH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-04-14T09:48:23Z;Enabled;;@Support
P01HBS;ABSGCHGG;FISBSDKH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-04-20T07:53:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;FNBOUS44;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;FNBOUS44;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;FNETLULL;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:00:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;FNETLULL;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-09T15:08:01Z;Enabled;;@Support
P01HBS;ABSGCHGG;FNNBBHBM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-17T13:29:24Z;Enabled;;@Support
P01HBS;ABSGCHGG;FNNBBHBM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-17T14:18:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;FNNBTRIS;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-06T14:19:30Z;Enabled;;@Support
P01HBS;ABSGCHGG;FNNBTRIS;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-06-07T06:20:05Z;Enabled;;@Support
P01HBS;ABSGCHGG;FREPRUMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-03-02T13:15:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;FREPRUMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-03-05T08:45:24Z;Enabled;;@Support
P01HBS;ABSGCHGG;FRIMLULL;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;FRIMLULL;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;FUIBUA2X;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-03-31T14:05:08Z;Enabled;;@Support
P01HBS;ABSGCHGG;FUIBUA2X;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-03-31T14:19:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;GAZPRUMM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-02-08T09:35:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;GBMCMRMR;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-02-18T11:20:05Z;Enabled;;@Support
P01HBS;ABSGCHGG;GBMCMRMR;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-04-29T10:14:03Z;Enabled;;@Support
P01HBS;ABSGCHGG;GENODEDD;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;GENODEDD;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;GENODEFF;2016-02-01T11:50:44+01:00;swift.fin;;;;3;CUR;Created;To Receive;;2016-02-01T10:50:42Z;Enabled;;AZQUIS
P01HBS;ABSGCHGG;GENODEFF;2016-02-01T11:50:32+01:00;swift.fin;;;;1;CUR;Received;To Send;;2016-01-26T12:55:31Z;Enabled;;AZQUIS
P01HBS;ABSGCHGG;GKCCBEBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:01:56Z;Enabled;;@Support
P01HBS;ABSGCHGG;GKCCBEBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-10T14:30:58Z;Enabled;;@Support
P01HBS;ABSGCHGG;GTBIGHAC;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-13T14:48:25Z;Enabled;;@Support
P01HBS;ABSGCHGG;GTBIGHAC;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-08-14T11:56:58Z;Enabled;;@Support
P01HBS;ABSGCHGG;GTBILRLM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-04-10T07:53:04Z;Enabled;;@Support
P01HBS;ABSGCHGG;GTBINGLA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-13T14:49:00Z;Enabled;;@Support
P01HBS;ABSGCHGG;GTBINGLA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-08-15T15:57:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;GUTZCHBB;2017-10-18T17:42:56+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-10-18T15:42:55Z;Enabled;;AZQUIS
P01HBS;ABSGCHGG;HABBPKKA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-07-11T06:56:19Z;Enabled;;@Support
P01HBS;ABSGCHGG;HBZUCHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-06-11T14:09:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;HBZUCHZZ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-06-18T06:51:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;HDFCINBB;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-05-04T07:36:50Z;Enabled;;@Support
P01HBS;ABSGCHGG;HDFCINBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-05-04T12:54:48Z;Enabled;;@Support
P01HBS;ABSGCHGG;HEBACY2N;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-02-14T13:13:23Z;Enabled;;@Support
P01HBS;ABSGCHGG;HEBACY2N;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-02-10T15:27:03Z;Enabled;;@Support
P01HBS;ABSGCHGG;HEKMIRTH;2017-07-25T11:01:18+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:01:17Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;HEKMIRTH;2017-07-31T10:18:14+02:00;swift.fin;;;;1;CUR;Received;To Send;;2017-07-30T08:41:38Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;HEMMLCL2;2017-07-25T11:01:28+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:01:27Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;HEXIHUHB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-10-05T11:28:36Z;Enabled;;@Support
P01HBS;ABSGCHGG;HEXIHUHB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-09-08T14:31:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;HFTCCHGG;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-04-29T14:24:25Z;Enabled;;@Support
P01HBS;ABSGCHGG;HFTCCHGG;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2015-04-29T14:28:17Z;Enabled;;@Support
P01HBS;ABSGCHGG;HNBNKRSE;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-28T12:19:11Z;Enabled;;@Support
