ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume
0.55 CAL 16-26;CH0323735677;CAS16;32373567;98.5;;;20181228;98.5;;0;0;CHF;20180118;100.75;20181116;96.8;20160610;20261210;XSWX;BO;GB;0
0.55 CSLB 16-24;CH0319415953;CSL16;31941595;100.9;;;20190107;100.9;;0;0;CHF;20180207;102.3;20181122;99.5;20160414;20240411;XSWX;BO;GB;0
0.55 DBI 16-22;CH0315593910;DEB16;31559391;100.8;;;20190104;100.8;;0;0;CHF;20180627;101.55;20181206;100.45;20160407;20221007;XSWX;BO;LU;0
0.55 ENELI 17-24;CH0353428060;ENF17;35342806;98.65;;;20190110;98.65;;0;0;CHF;20180117;101.9;20181121;94.4;20170301;20240830;XSWX;BO;NL;0
0.55 GOLDMANGR 16-21;CH0311427675;GSG16;31142767;100.6;100.75;100.6;20190111;100.55;100.75;200000;200000;CHF;20180529;102.15;20181207;100.3;20160307;20210907;XSWX;BO;US;0
0.55 MEDIO 18-23;CH0401956831;MED018;40195683;96.4;;;20181220;96.35;;0;0;CHF;20180503;100.35;20181120;94.05;20180228;20230228;XSWX;BO;LU;0
0.55 MHB 17-32;CH0386949314;MUN171;38694931;99.5;;;20181219;99.5;;0;0;CHF;20180705;99.2;20181005;96.5;20171120;20321118;XSWX;BO;DE;0
0.55 NESTLE 17-32;CH0383104343;NES171;38310434;97.45;;;20181112;97.45;;0;0;CHF;20180117;100.55;20181004;95;20171002;20320930;XSWX;BO;US;0
0.55 NORDEA 15-25;CH0284415681;NDA15;28441568;102.05;102.05;102.05;20190111;102.05;102.05;200000;200000;CHF;20190104;102.7;20181012;100.1;20150622;20250619;XSWX;BO;FI;0
0.55 RCI 18-23;CH0416239777;RCI18;41623977;98.3;;;20190110;97.95;;0;1000000;CHF;20180926;101.5;20190110;97.95;20180528;20230525;XSWX;BO;FR;0
0.565 MBANK 18-22;CH0418609613;MBA18;41860961;100.6;100.6;100.5;20190111;100.35;100.5;250000;500000;CHF;20190111;100.6;20181128;99.15;20180605;20220524;XSWX;BO;PL;0
0.568 BDC 18-23 /Z;CH0445088385;BDC18;44508838;100.9;;;20190104;100.9;;0;0;CHF;20190103;101.05;20181121;99.95;20181120;20231117;XSWX;BO;CL;0
0.575 BDEDC 17-27;CH0360172701;BEC173;36017270;98;98;97.6;20190111;97.3;97.6;380000;380000;CHF;20180615;100;20181217;96.5;20170406;20270405;XSWX;BO;CL;0
0.575 DVB 15-22;CH0283726088;DVB15;28372608;97.85;;;20190110;97.85;;0;0;CHF;20180315;98.7;20180607;95.7;20150615;20220615;XSWX;BO;DE;0
0.60 BFCM 17-27;CH0379610972;BCM171;37961097;98.35;;;20181219;98.35;;0;0;CHF;20180117;100.9;20181120;96.75;20171003;20270401;XSWX;BO;FR;0
0.60 SANTAN 16-21;CH0316994638;SAN161;31699463;100.65;;;20190109;100.65;;0;0;CHF;20180125;102.1;20180724;100.45;20160321;20210319;XSWX;BO;ES;0
0.617 MONDELE 17-24;CH0360172693;MON171;36017269;99.55;;;20190108;99.55;;0;0;CHF;20180528;101.75;20181203;97.9;20170329;20240927;XSWX;BO;US;0
0.625 BATINTFIN 14-21;CH0253514753;BIF141;25351475;100.95;101.6;100.95;20190111;101.55;101.6;40000;40000;CHF;20180528;102.15;20181128;100.4;20140905;20210906;XSWX;BO;GB;0
0.625 CAL 15-23;CH0262883363;CAL15;26288336;101.95;;;20190109;101.95;;0;0;CHF;20180116;102.3;20180723;100.55;20150313;20230913;XSWX;BO;GB;0
0.625 CAL 17-24;CH0370634666;CRA17;37063466;98.25;;;20181228;98.25;;0;0;CHF;20180115;101.35;20181120;97;20170710;20240710;XSWX;BO;GB;450000
0.625 CS 15-20;CH0292774657;CSU151;29277465;101;;;20190108;101;;0;0;CHF;20180118;101.65;20181214;100.9;20150820;20200819;XSWX;BO;GG;0
0.625 DB 15-23;CH0273925989;DB15;27392598;94.85;95.05;94.85;20190111;94.1;94.85;340000;540000;CHF;20180115;100.6;20181212;92.55;20150317;20231215;XSWX;BO;DE;0
0.625 DB 18-23;CH0399198396;DB180;39919839;96.15;96.15;96.15;20190111;96.15;96.15;80000;80000;CHF;20180207;100.1;20181213;95.25;20180206;20230206;XSWX;BO;DE;0
0.625 EBN 12-19;CH0185843007;EBN12;18584300;100.61;;;20190110;100.61;;0;0;CHF;20180123;102.6;20190110;100.61;20120702;20190701;XSWX;BO;NL;0
0.625 EMINBD 18-23;CH0401673980;ENB18;40167398;99.9;99.9;99.65;20190111;99.8;99.7;115000;115000;CHF;20190107;100.8;20181210;99.4;20180208;20230207;XSWX;BO;AE;0
0.625 KOM KR 15-27;CH0285597370;KOK15;28559737;105.2;;;20181219;105.2;;0;0;CHF;20181218;105.35;20181116;103.1;20150707;20270707;XSWX;BO;DK;0
0.625 LGT 15-25;CH0299477361;LGT15;29947736;101.85;;;20190109;101.85;;0;0;CHF;20180122;102.45;20181008;100.35;20151123;20251121;XSWX;BO;LI;200000
0.625 MACQ 15-23;CH0269836703;MBL15;26983670;100.85;100.85;100.85;20190111;100.55;100.85;40000;40000;CHF;20180118;102.4;20181214;100.1;20150302;20230831;XSWX;BO;AU;0
0.625 MFP 17-38;CH0361533125;MFP17;36153312;100.1;;;20181113;100.1;;0;0;CHF;20180619;98.8;20181113;96.35;20170807;20380804;XSWX;BO;FI;0
0.625 MON 15-21;CH0274758827;MON151;27475882;101.25;;;20190110;101.2;;0;0;CHF;20180305;102.15;20181205;101;20150326;20211228;XSWX;BO;US;0
0.625 Mondelez 15-20;CH0297782879;MON153;29778287;101;;;20181205;101;;0;0;CHF;20180314;102.05;20181205;101;20151005;20201002;XSWX;BO;US;0
0.625 NBABU 15-22;CH0278875940;FGS15;27887594;101.05;;;20181219;101.05;;0;0;CHF;20180309;102.25;20181211;100.75;20150522;20220524;XSWX;BO;AE;0
0.625 NLW 17-37;CH0361533117;NLW17;36153311;100.8;;;20180619;100.8;;0;0;CHF;20180316;99.85;20180226;97.8;20170818;20370819;XSWX;BO;NL;0
0.625 RY 14-19;CH0239498675;RBT14;23949867;100.33;;;20190104;100.33;;0;0;CHF;20180223;101.53;20190104;100.33;20140407;20190405;XSWX;BO;CA;3015000
0.625 SANTAN 18-22 /Z;CH0438965540;SAN18;43896554;101.1;;;20181218;101.1;;0;0;CHF;20181217;101.1;20181102;100.25;20181022;20221020;XSWX;BO;ES;0
0.625 SASNA 86-9999;CH0006125253;SAS86;612525;29;;;20190110;29;;0;0;CHF;20180810;31.5;20180620;27;19960816;;XSWX;BO;SE;0
0.625 TRANSQ 16-23;CH0327226863;TQF16;32722686;100.75;;;20181221;100.75;;0;0;CHF;20180117;102.15;20181109;99.95;20160622;20230621;XSWX;BO;AU;3000000
0.625 VODGB 17-27;CH0357520466;VOD17;35752046;97.85;;;20190108;97.85;;0;0;CHF;20180126;98.8;20181130;95.45;20170313;20270311;XSWX;BO;GB;0
0.625 WFC 14-20;CH0247902908;WEF14;24790290;101.65;;;20181106;101.65;;0;0;CHF;20180316;102.35;20181004;101.5;20140901;20200901;XSWX;BO;US;150000
0.625 WSTPO 14-20;CH0245865883;WPL14;24586588;101.6;;;20190110;101.6;;0;0;CHF;20180525;102.7;20181213;101.3;20140829;20200828;XSWX;BO;GB;0
0.633 CALTEX 18-24;CH0412528611;BNP18;41252861;98.6;;;20190108;98.55;;0;0;CHF;20180529;100.2;20181128;98;20180430;20240129;XSWX;BO;KR;0
0.65 AKAH 18-44;CH0398677671;AKA18;39867767;95.9;;;20190107;96;;0;0;CHF;20180411;98.8;20181010;90;20180206;20440204;XSWX;BO;SE;0
0.65 EDF 16-28;CH0341725866;EDF161;34172586;97.1;;;20190108;97.1;;0;0;CHF;20181228;97.25;20181010;94.25;20161013;20281011;XSWX;BO;FR;0
0.65 MONDELE 16-22;CH0310175549;MON161;31017554;101.35;101.35;101.35;20190111;101.35;101.35;80000;80000;CHF;20180228;102.5;20181126;100.95;20160125;20220722;XSWX;BO;US;0
0.65 TRANSQ 16-26;CH0340912168;TQF161;34091216;96.45;;;20190110;96.3;;0;0;CHF;20180322;101;20181121;94.9;20161031;20261029;XSWX;BO;AU;0
0.692 BDEDC 18-24 /Z;CH0441186522;BEC18;44118652;100.95;100.95;100.7;20190111;100.6;100.7;200000;200000;CHF;20190111;100.95;20181218;99.8;20181130;20241202;XSWX;BO;CL;0
0.695 HYUNDCS 18-23;CH0418609621;HYU18;41860962;100.55;100.55;100.55;20190111;100.6;100.55;10000;10000;CHF;20190104;101.25;20181206;100.25;20180625;20230623;XSWX;BO;KR;750000
0.697 CBQLTD 18-21;CH0401956898;CBQ18;40195689;100;;;20190110;99.9;;0;0;CHF;20180619;101.4;20181121;99;20180320;20210318;XSWX;BO;BM;0
0.70 SOGE 18-25;CH0404311687;SGP18;40431168;97.25;;;20181219;97.25;;0;0;CHF;20180405;101.15;20181116;96.15;20180222;20250224;XSWX;BO;FR;0
0.725 ADCB 18-24 /Z;CH0441004386;ADC181;44100438;100.7;;;20190104;100.7;;0;0;CHF;20190104;100.85;20181121;99.95;20181113;20240213;XSWX;BO;KY;0
0.732 AROUNDT 18-25;CH0398677689;ARO18;39867768;96.1;;;20190108;96.1;;0;0;CHF;20180126;99.75;20181219;92.05;20180126;20250128;XSWX;BO;LU;0
0.75 AAPL 15-30;CH0271171693;APP15;27117169;101.15;;;20190103;101.15;;0;0;CHF;20180116;103.4;20181010;98.9;20150223;20301121;XSWX;BO;US;0
0.75 AMPGF 18-22;CH0420465947;AMP18;42046594;100.5;100.5;100.5;20190111;100.4;100.5;200000;200000;CHF;20180918;100.75;20181008;99.85;20180615;20221215;XSWX;BO;AU;400000
0.75 BANSAN 17-23;CH0367206684;BS171;36720668;100.35;100.4;100.2;20190111;100.15;100.4;185000;185000;CHF;20180305;102.05;20181126;98.75;20170608;20230609;XSWX;BO;ES;0
0.75 BPCM 14-21;CH0255286707;BPP142;25528670;102.2;;;20190109;102.2;;0;0;CHF;20180115;103.3;20180508;101.45;20140926;20210923;XSWX;BO;GB;0
0.75 DB 16-21;CH0320297895;DB16;32029789;99.1;99.1;99.1;20190111;98.65;99.1;30000;30000;CHF;20180129;101.7;20181206;98.25;20160401;20210701;XSWX;BO;DE;0
0.75 DB 17-22;CH0358181219;DB170;35818121;97.7;97.7;97.65;20190111;97.65;97.65;85000;85000;CHF;20180126;101.6;20181212;96.8;20170317;20220317;XSWX;BO;DE;0
0.75 KLM NA 85-9999;CH0005362055;KLM85;536205;36.5;;;20190110;36.5;;0;0;CHF;20181210;38.5;20190110;36.5;19960816;;XSWX;BO;NL;0
0.75 MACQUAIRE 16-24;CH0310175515;MAC16;31017551;101.3;101.3;101.3;20190111;101;101.3;55000;55000;CHF;20180122;102.85;20181212;100.5;20160203;20240202;XSWX;BO;GB;0
0.75 MFP 14-24;CH0251885791;MFP14;25188579;106.35;;;20181221;106.35;;0;0;CHF;20181221;106.35;20181113;104.7;20140915;20240913;XSWX;BO;FI;400000
0.75 MINERA 14-19;CH0254281642;MMB14;25428164;100.96;100.96;100.96;20190111;101.04;100.96;2050000;2050000;CHF;20180309;101.4;20181105;100.7;20141110;20191108;XSWX;BO;MX;0
0.75 MPL 14-19;CH0241634929;MPL14;24163492;100.45;;;20181123;100.45;;0;0;CHF;20180116;101.8;20181123;100.53;20140416;20190415;XSWX;BO;US;0
0.75 NORDEA 14-19;CH0239193169;NDA14;23919316;100.98;;;20190109;100.98;;0;0;CHF;20180205;102.1;20190109;100.98;20140402;20191002;XSWX;BO;FI;0
0.75 PMI 14-19;CH0243069355;PMI14;24306935;101.13;;;20190108;101.13;;0;0;CHF;20180122;102.2;20181130;101.07;20140514;20191212;XSWX;BO;US;0
0.75 QUE 14-24;CH0258404455;QUE14;25840445;105.1;;;20181219;105.1;;0;0;CHF;20181219;104.95;20180215;103.25;20141119;20241119;XSWX;BO;CA;0
0.76 SINOC 15-22;CH0282018974;SOC15;28201897;100.2;100.2;99.7;20190111;99.7;99.95;910000;910000;CHF;20180117;102.9;20181127;98.15;20150615;20220615;XSWX;BO;GB;3000000
0.85 AFRICA 16-19;CH0330049856;AFC16;33004985;101;;;20181219;101;;0;600000;CHF;20180207;101.6;20181119;100.53;20160725;20191220;XSWX;BO;NG;0
0.85 DAIMFI 18-25 /Z;CH0446595610;DIF181;44659561;101.8;;;20190108;101.8;;0;0;CHF;20181227;102;20181119;100.3;20181113;20251112;XSWX;BO;NL;300000
0.875 ANZ 13-19;CH0205287706;ANN13;20528770;100.14;;;20181228;100.15;;0;0;CHF;20180115;101.67;20181228;100.19;20130212;20190211;XSWX;BO;GB;0
0.875 ASB 13-19;CH0214027606;ASB13;21402760;100.63;;;20190110;100.63;;0;0;CHF;20180226;102;20190110;100.63;20130607;20190605;XSWX;BO;GB;0
0.875 BMDN 18-21;CH0418609589;MER18;41860958;100.55;;;20181217;100.55;;0;0;CHF;20180907;101.4;20181211;100;20180612;20211210;XSWX;BO;MX;0
0.875 CWBA 13-20;CH0204477688;CWA13;20447768;101.38;101.38;101.38;20190111;101.43;101.38;25000;25000;CHF;20180223;102.65;20190111;101.38;20130207;20200206;XSWX;BO;AU;0
0.875 EBN 14-26;CH0253225954;EBN141;25322595;105.05;;;20181217;105.05;;0;200000;CHF;20180115;105.65;20181128;104;20140918;20260918;XSWX;BO;NL;0
0.875 KIWIBANK 14-19;CH0239034314;KIW14;23903431;100.36;;;20181121;100.36;;0;0;CHF;20180216;101.64;20181121;100.51;20140402;20190402;XSWX;BO;NZ;0
0.875 LSH 14-24;CH0252511925;LFH14;25251192;106.1;;;20190104;106.1;;0;0;CHF;20180118;106.15;20180321;104.9;20140912;20240912;XSWX;BO;SE;0
0.875 MFP 13-23;CH0203695629;MFP13;20369562;105.7;;;20181115;105.7;;0;0;CHF;20180119;106.1;20180213;104.85;20130130;20230127;XSWX;BO;FI;0
0.875 NRW 14-24;CH0248166669;NDW14;24816666;106.85;;;20181122;106.85;;0;0;CHF;20180403;106.95;20181022;105.65;20140725;20240725;XSWX;BO;DE;0
0.875 PMI 13-19;CH0206903764;PMI13;20690376;100.28;;;20181220;100.28;;0;0;CHF;20180117;101.51;20181220;100.33;20130307;20190306;XSWX;BO;US;0
0.875 SHELL 15-28;CH0292877898;SIF151;29287789;103.2;;;20190108;103.2;;0;0;CHF;20180116;105.05;20180518;101.6;20150821;20280817;XSWX;BO;NL;1000000
0.875 SPARNORD 14-20;CH0260496283;SNN14;26049628;102.1;;;20181221;102.1;;0;0;CHF;20180223;103.1;20181113;101.9;20141128;20201130;XSWX;BO;NO;0
0.875 VPB 15-24;CH0262888941;VPB151;26288894;103.15;;;20190109;103.15;;0;0;CHF;20180201;103.75;20181015;101.8;20150401;20241003;XSWX;BO;LI;0
0.956 GRANDCIT 18-26;CH0401956872;GRC18;40195687;97.65;;;20181207;97.65;;0;0;CHF;20180319;100.15;20181121;95.35;20180228;20260828;XSWX;BO;LU;0
1 ANZ 14-20;CH0234487384;ANI14;23448738;101.7;;;20181217;101.7;;0;0;CHF;20180124;102.9;20181212;101.65;20140306;20200305;XSWX;BO;GB;0
1 BANSAN 18-24;CH0428194200;BS18;42819420;100.4;100.4;100.4;20190111;100.35;100.4;140000;140000;CHF;20190104;100.65;20181128;98.15;20180906;20241206;XSWX;BO;ES;0
1 BFCM 18-26 /Z;CH0441186456;BCM181;44118645;102.45;;;20190107;102.45;;0;0;CHF;20190103;103.05;20181120;100.8;20181109;20261111;XSWX;BO;FR;0
1 BNP 18-25;CH0418620180;BNPP18;41862018;98.6;;;20181228;98.6;;0;0;CHF;20180605;101.25;20181126;97.85;20180605;20250604;XSWX;BO;FR;0
1 BPCM 14-20;CH0238053091;BPP14;23805309;102;;;20190109;102;;0;0;CHF;20180116;103.8;20190109;102;20140228;20200825;XSWX;BO;GB;0
1 CAL 14-21;CH0255590801;CAS141;25559080;102.9;102.9;102.9;20190111;102.95;102.9;150000;150000;CHF;20180122;103.85;20181120;102.75;20141006;20211006;XSWX;BO;GB;0
1 CAL 15-25;CH0266842704;CAS151;26684270;102.95;;;20181211;102.95;;0;0;CHF;20180313;104;20181121;101.5;20150123;20250123;XSWX;BO;GB;0
1 CIBC 12-19;CH0148723965;CIM12;14872396;100.15;;;20190110;100.15;;0;0;CHF;20180124;101.85;20190110;100.15;20120210;20190208;XSWX;BO;CA;1000000
1 Coca-Cola 15-28;CH0297974898;COC152;29797489;104.7;;;20190108;104.7;;0;0;CHF;20180116;107.15;20180926;102.55;20151001;20280928;XSWX;BO;US;0
1 COE 14-23;CH0236803992;COE14;23680399;106.55;;;20181206;106.55;;0;0;CHF;20180206;106.75;20180517;105.3;20140304;20230301;XSWX;BO;FR;0
1 CS 15-23;CH0278341224;CSU15;27834122;101.95;102.1;101.95;20190111;101.9;101.95;75000;375000;CHF;20180116;103.05;20181127;101.35;20150414;20230412;XSWX;BO;GG;0
1 CSLB 14-21;CH0254859116;CSL143;25485911;102.65;;;20190110;102.65;;0;300000;CHF;20180118;104.85;20181120;102.6;20140923;20210922;XSWX;BO;GB;0
1 GOLDMANGR 18-25;CH0417086045;GSG18;41708604;99.05;99.15;99.05;20190111;99.4;99.15;505000;505000;CHF;20180810;101.4;20181210;98.15;20180522;20251120;XSWX;BO;US;100000
1 IACBC 14-19;CH0254281634;ICB14;25428163;101.33;;;20190109;101.33;;0;0;CHF;20180208;102.3;20181217;101.1;20141015;20191213;XSWX;BO;CN;1900000
1 KIWIBANK 13-20;CH0209886511;KIW13;20988651;102.9;;;20190110;102.9;;0;0;CHF;20180320;104;20190110;102.9;20130419;20201218;XSWX;BO;NZ;0
1 LLOYBA 18-25;CH0429659607;LBG18;42965960;98.75;;;20190109;98.75;;0;0;CHF;20180831;100.6;20181128;97.25;20180831;20250228;XSWX;BO;GB;0
1 LSH 12-19;CH0185334973;LFH12;18533497;100.67;;;20181227;100.67;;0;0;CHF;20180223;102.26;20181227;100.67;20120525;20190524;XSWX;BO;SE;0
1 MPL 14-22;CH0254282202;MPL22;25428220;103.8;;;20190110;103.8;;0;0;CHF;20180117;104.8;20181011;103.3;20140917;20220915;XSWX;BO;US;0
1 NAB 13-20;CH0210384134;NAB131;21038413;101.81;101.81;101.81;20190111;101.9;101.81;35000;35000;CHF;20180309;103.3;20190111;101.81;20130411;20200414;XSWX;BO;AU;0
1 NAB 14-21;CH0245865834;NAB141;24586583;103.5;103.5;103.5;20190111;103.35;103.5;50000;50000;CHF;20180627;104.25;20181016;103.05;20140708;20211208;XSWX;BO;AU;0
1 OKB 12-21;CH0190125051;OKB123;19012505;104.35;;;20181221;104.35;;0;0;CHF;20180411;105.35;20181119;104.15;20120925;20210923;XSWX;BO;AT;0
1 OPCB 14-21;CH0247163618;POH14;24716361;102.95;;;20190109;102.95;;0;0;CHF;20180403;103.75;20181108;102.7;20140710;20210712;XSWX;BO;FI;0
1 PMI 12-20;CH0193296990;PMI12;19329699;102.25;;;20181206;102.25;;0;0;CHF;20180301;103.5;20181126;102.1;20120914;20200915;XSWX;BO;US;0
1 POLAND 14-21;CH0247904557;POL14;24790455;103.35;;;20190109;103.35;;0;0;CHF;20180815;103.95;20181114;103.05;20140915;20210915;XSWX;BO;PL;0
1 RABO 13-20;CH0215275519;RBK13;21527551;102.08;102.08;102.08;20190111;102.1;102.08;30000;30000;CHF;20180116;103.3;20181227;101.85;20130624;20200623;XSWX;BO;NL;500000
1 RBNOESW 12-20;CH0198104579;RNW12;19810457;102.85;102.85;102.85;20190111;102.9;102.85;150000;150000;CHF;20180117;104.2;20190111;102.85;20121108;20201109;XSWX;BO;AT;0
1 TCISA 14-24;CH0247902890;TOT14;24790289;105.1;;;20190107;105.1;;0;0;CHF;20180817;105.9;20180424;104.2;20140827;20240827;XSWX;BO;FR;0
1 TEVAPN 16-25;CH0333827506;TEV162;33382750;87.6;88.5;87.6;20190111;87.55;87.95;310000;310000;CHF;20180807;91.45;20180405;82.75;20160727;20250724;XSWX;BO;NL;0
1 TRANSQ 18-25;CH0409606362;TQF17;40960636;100;100.05;100;20190111;99.95;100.05;250000;250000;CHF;20180504;101.45;20181204;98.1;20180504;20251204;XSWX;BO;AU;0
1 VERIZON 17-27;CH0367206676;VER02;36720667;99.85;99.85;99.85;20190111;99.65;99.85;10000;10000;CHF;20180123;102.05;20181012;96.95;20170529;20271126;XSWX;BO;US;0
1 WOODSIDE 16-23;CH0330049831;WFL16;33004983;102.55;;;20181220;102.55;;0;0;CHF;20180118;104.55;20181220;102.2;20160707;20231207;XSWX;BO;AU;0
1.005 MFINAN 17-23;CH0359915433;BFF17;35991543;100.75;;;20190110;100.5;;0;0;CHF;20180405;103.35;20180709;99.75;20170324;20230324;XSWX;BO;FR;600000
1.05 UNICHILE 17-21;CH0383104376;CUC17;38310437;100.3;;;20190104;100.3;;0;0;CHF;20180206;102.6;20181228;99.65;20171012;20211013;XSWX;BO;CL;0
1.10 CBK 18-25;CH0423279303;COM18;42327930;100.15;;;20190108;100.15;;0;0;CHF;20180810;100.35;20181119;97.85;20180709;20250709;XSWX;BO;DE;0
1.115 CBQLTD 18-22 /Z;CH0438965516;CBQ181;43896551;100.2;;;20190110;100.2;;0;0;CHF;20190110;100.2;20181128;99.2;20181016;20221014;XSWX;BO;BM;400000
1.125 ABN 14-19;CH0232663549;ABR14;23266354;100.09;;;20181228;100.09;;0;0;CHF;20180201;101.76;20181228;100.12;20140129;20190128;XSWX;BO;NL;0
1.125 ABN 14-20;CH0240907094;ABR141;24090709;102;;;20181228;102;;0;0;CHF;20180219;103.1;20181228;102;20140422;20200422;XSWX;BO;NL;0
1.125 ASB 14-20;CH0233226262;ASB14;23322626;101.42;;;20190107;101.42;;0;0;CHF;20180212;103.25;20190107;101.42;20140203;20200131;XSWX;BO;GB;0
1.125 AUCKL 13-24;CH0204017005;ACK13;20401700;107.05;;;20190110;107.05;;0;0;CHF;20180117;107.3;20180514;105.9;20130205;20240202;XSWX;BO;NZ;0
1.125 AUSNET 12-19;CH0200252812;SPI121;20025281;100.51;;;20181217;100.51;;0;0;CHF;20180213;101.74;20181217;100.56;20121214;20190415;XSWX;BO;AU;0
1.125 BANSAN 17-27;CH0372831534;BS172;37283153;97.85;;;20190109;97.85;;0;0;CHF;20180504;102.45;20181121;95;20170719;20270716;XSWX;BO;ES;0
1.125 BARCGB 18-23;CH0426621683;BAC18;42662168;100;100;100;20190111;99.75;100;600000;600000;CHF;20180726;101.2;20181217;99;20180710;20230710;XSWX;BO;GB;4000000
1.125 BCI 14-19;CH0246788183;BCR14;24678818;100.76;;;20181220;100.77;;0;0;CHF;20180115;101.99;20181220;100.76;20140624;20190624;XSWX;BO;CL;0
1.125 BENADE 14-19;CH0234487400;BAB14;23448740;100.28;100.28;100.28;20190111;100.29;100.28;150000;150000;CHF;20180223;101.8;20190111;100.28;20140321;20190320;XSWX;BO;AU;130000
1.125 BFCM 14-19;CH0233720660;BCM14;23372066;100.16;;;20181211;100.17;;0;0;CHF;20180223;101.75;20181211;100.32;20140210;20190207;XSWX;BO;FR;0
1.125 BFCM 14-20;CH0243069256;BCM142;24306925;102.18;;;20190103;102.18;;0;0;CHF;20180117;103.6;20181217;101.93;20140520;20200519;XSWX;BO;FR;0
1.125 BNG 12-22;CH0193069835;BNG12;19306983;106.05;;;20180925;106.05;;0;0;CHF;20180118;106.9;20180925;105.6;20120911;20220908;XSWX;BO;NL;0
1.125 BNG 13-23;CH0207550010;BNG13;20755001;106.75;;;20181205;106.75;;0;0;CHF;20180226;106.8;20181016;105.85;20130315;20230414;XSWX;BO;NL;0
1.125 BNZ 12-19;CH0193486021;BNI121;19348602;101.16;101.16;101.16;20190111;101.17;101.16;30000;30000;CHF;20180209;102.85;20190111;101.16;20120918;20190917;XSWX;BO;NZ;0
1.125 CABEI 14-23;CH0255893056;CBE141;25589305;103.85;;;20190110;103.85;;0;0;CHF;20180322;104.85;20181009;103.1;20141124;20230222;XSWX;BO;US;0
1.125 CAHL 14-21;CH0235034110;CAB14;23503411;104.05;;;20190110;104.05;;0;0;CHF;20180118;106;20190110;104;20140210;20210809;XSWX;BO;FR;1900000
1.125 CAHL 14-24;CH0243273759;CAB141;24327375;106.9;;;20181109;106.9;;0;0;CHF;20180430;106.95;20181012;105.45;20140603;20240603;XSWX;BO;FR;0
1.125 DHSF 15-28;CH0305558030;DHS151;30555803;105.2;;;20190110;105.2;;0;0;CHF;20180117;106.65;20180426;102.15;20151207;20281206;XSWX;BO;LU;0
1.125 EBN 12-24;CH0185843015;EBN121;18584301;106.6;;;20190107;106.6;;0;0;CHF;20190104;106.95;20181015;105.4;20120702;20240701;XSWX;BO;NL;0
1.125 EIB 12-23;CH0196878661;EIB123;19687866;106.8;;;20190109;106.8;;0;0;CHF;20180404;107.9;20181015;106.15;20121024;20230421;XSWX;BO;LU;0
1.125 GSZ 12-20;CH0195288102;GSZ12;19528810;102.45;;;20190103;102.45;;0;0;CHF;20180117;104;20190103;102.45;20121008;20201006;XSWX;BO;FR;1000000
1.125 JPM 14-20;CH0243017081;JPM14;24301708;102.5;;;20181214;102.5;;0;0;CHF;20180129;103.65;20181115;102.4;20140502;20201104;XSWX;BO;US;0
1.125 KGC 13-20;CH0204678020;KOG13;20467802;101.57;;;20181221;101.57;;0;0;CHF;20180404;102.8;20181221;101.57;20130208;20200207;XSWX;BO;KR;0
1.125 KOREA EXP 14-19;CH0236331127;EXK141;23633112;101.07;;;20181204;101.07;;0;0;CHF;20180212;102.35;20181129;101.08;20140228;20190828;XSWX;BO;KR;250000
1.125 LSH 13-23;CH0209654984;LFH13;20965498;106.6;106.6;106.6;20190111;105.8;106.6;200000;200000;CHF;20190111;106.6;20181213;105.35;20130409;20230404;XSWX;BO;SE;0
1.125 MON 15-25;CH0274758835;MON152;27475883;100.9;100.9;100.9;20190111;100.45;100.9;130000;130000;CHF;20180118;104.35;20181203;99.3;20150326;20251223;XSWX;BO;US;180000
1.125 Mondelez 15-23;CH0297782952;MON154;29778295;102.45;;;20190103;102.45;;0;0;CHF;20180409;104.55;20181130;102.05;20151005;20231219;XSWX;BO;US;0
1.125 MPL 13-20;CH0215690402;MPL13;21569040;102.23;;;20181220;102.23;;0;0;CHF;20180213;103.3;20181220;102.5;20130614;20200615;XSWX;BO;US;0
1.125 NORDEA 12-20;CH0190125044;NBA12;19012504;102.6;;;20190107;102.6;;0;0;CHF;20180222;104;20190107;102.6;20120928;20200929;XSWX;BO;FI;0
1.125 NORSKE 13-23;CH0210891989;NOR13;21089198;105.1;105.1;105.1;20190111;105.25;105.1;30000;30000;CHF;20181205;105.15;20180802;103.85;20130430;20230426;XSWX;BO;NO;0
1.125 OKB 13-20;CH0217374286;OKB13;21737428;102.7;;;20190103;102.7;;0;0;CHF;20180226;104.5;20190103;102.7;20130724;20200721;XSWX;BO;AT;0
1.125 QUE 13-23;CH0205832618;QUE13;20583261;106;;;20181218;106;;0;0;CHF;20180831;106.4;20181114;105.3;20130220;20230217;XSWX;BO;CA;0
1.125 RABO 14-21;CH0239322495;RBK14;23932249;103.4;;;20190104;103.4;;0;0;CHF;20180309;104.35;20181214;103.15;20140404;20210401;XSWX;BO;NL;1000000
1.25 BDC 14-19;CH0238339433;BDC141;23833943;100.37;;;20181227;100.37;;0;0;CHF;20180118;102;20181227;100.42;20140319;20190318;XSWX;BO;CL;2430000
